火影忍者疾風傳 終極風暴4 慕留人傳,https://ec.nintendo.com/HK/zh/titles/70010000016050,1,2,HKD 399,HKD 98
Monster Hunter Generations Ultimate™,https://ec.nintendo.com/HK/zh/titles/70010000011025,1,1,HKD 308,HKD 92
勇者鬥惡龍 創世小玩家２　破壞神席德與空蕩島,https://ec.nintendo.com/HK/zh/titles/70010000020629,1,1,HKD 398,HKD 238
《文明帝國VI》,https://ec.nintendo.com/HK/zh/titles/70010000014595,1,1,HKD 238,HKD 71
ONE PIECE 海賊無雙4,https://ec.nintendo.com/HK/zh/titles/70010000018442,1,2,HKD 509,HKD 148
三國志14 with 威力加強版 Digital Deluxe Edition,https://ec.nintendo.com/HK/zh/bundles/70070000011346,1,1,HKD 708,HKD 424
Deadly Days,https://ec.nintendo.com/HK/zh/titles/70010000029667,1,1,HKD 80,HKD 10
MONSTER HUNTER RISE + SUNBREAK 組合包,https://ec.nintendo.com/HK/zh/bundles/70070000013807,1,1,HKD 538,HKD 382
三國志14 with 威力加強版,https://ec.nintendo.com/HK/zh/titles/70010000033861,1,1,HKD 490,HKD 294
《暗黑破壞神®》萬惡之源珍藏組合,https://ec.nintendo.com/HK/zh/bundles/70070000012643,0,0,HKD 469,HKD 234
《暗黑破壞神®II：獄火重生™》（Diablo® II: Resurrected™）,https://ec.nintendo.com/HK/zh/titles/70010000038817,1,1,HKD 311,HKD 155
Phoenix Wright: Ace Attorney Trilogy(逆轉裁判123成步堂精選集),https://ec.nintendo.com/HK/zh/titles/70010000015845,1,1,HKD 228,HKD 114
Human: Fall Flat,https://ec.nintendo.com/HK/zh/titles/70010000028500,1,2,HKD 99,HKD 49
Gear.Club Unlimited 2,https://ec.nintendo.com/HK/zh/titles/70010000014890,1,4,HKD 238,HKD 35
《樂高®小城：臥底密探》[LEGO® CITY Undercover],https://ec.nintendo.com/HK/zh/titles/70010000050979,1,2,HKD 312,HKD 62
AAA 時鐘導演剪輯版,https://ec.nintendo.com/HK/zh/bundles/70070000014729,1,1,HKD 86,HKD 19
超級機器人大戰Ｘ,https://ec.nintendo.com/HK/zh/titles/70010000019769,1,1,HKD 449,HKD 148
Encodya,https://ec.nintendo.com/HK/zh/titles/70010000040676,1,1,HKD 120,HKD 12
Dragon's Dogma: Dark Arisen,https://ec.nintendo.com/HK/zh/titles/70010000018691,1,1,HKD 228,HKD 75
Grand Theft Auto：三部曲 – 最終版,https://ec.nintendo.com/HK/zh/bundles/70070000013216,0,0,HKD 468,HKD 234
萊莎的鍊金工房２ ～失落傳說與秘密妖精～,https://ec.nintendo.com/HK/zh/titles/70010000030768,1,1,HKD 490,HKD 245
無雙OROCHI 蛇魔３ Ultimate Deluxe Edition,https://ec.nintendo.com/HK/zh/bundles/70070000009403,1,2,HKD 550,HKD 330
《暗黑破壞神 III》永恆典藏版 (Diablo III: Eternal Collection),https://ec.nintendo.com/HK/zh/titles/70010000012304,1,4,HKD 465,HKD 231
Street Fighter 30th Anniversary Collection,https://ec.nintendo.com/HK/zh/titles/70010000008801,1,2,HKD 228,HKD 91
隊長小翼 新秀崛起 數位豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000010942,1,4,HKD 609,HKD 128
萊莎的鍊金工房 ～常闇女王與秘密藏身處～,https://ec.nintendo.com/HK/zh/titles/70010000022723,1,1,HKD 478,HKD 239
MONSTER HUNTER RISE,https://ec.nintendo.com/HK/zh/titles/70010000029013,1,1,HKD 468,HKD 234
《Just Dance 舞力全開 2022》 - Just Dance 2022,https://ec.nintendo.com/HK/zh/titles/70010000040285,1,6,HKD 388,HKD 155
高考戀愛一百天～Gaokao.Love.100Days～,https://ec.nintendo.com/HK/zh/titles/70010000036798,1,1,HKD 49,HKD 33
Super Mario Party,https://ec.nintendo.com/HK/zh/titles/70010000014607,1,4,HKD 429,HKD 299
萊莎的鍊金工房２ ～失落傳說與秘密妖精～ 數位豪華版 with 季票,https://ec.nintendo.com/HK/zh/bundles/70070000011289,1,1,HKD 860,HKD 430
真‧三國無雙７ with 猛將傳 DX,https://ec.nintendo.com/HK/zh/titles/70010000015945,1,2,HKD 469,HKD 328
對不起，我是個NPC,https://ec.nintendo.com/HK/zh/titles/70010000037295,1,1,HKD 26,HKD 18
詭異故事 Creepy Tale,https://ec.nintendo.com/HK/zh/titles/70010000030638,1,1,HKD 59,HKD 17
Among Us,https://ec.nintendo.com/HK/zh/titles/70010000039104,1,1,HKD 38,HKD 28
《席德·梅爾的文明帝國VI 典藏版》,https://ec.nintendo.com/HK/zh/bundles/70070000012601,1,1,HKD 548,HKD 219
移探救境 Georifters,https://ec.nintendo.com/HK/zh/titles/70010000031312,1,4,HKD 230,HKD 10
NBA 2K 熱血街球場2,https://ec.nintendo.com/HK/zh/titles/70010000013729,1,4,HKD 248,HKD 62
Lacuna,https://ec.nintendo.com/HK/zh/titles/70010000048599,1,1,HKD 75,HKD 11
Figment,https://ec.nintendo.com/HK/zh/titles/70010000039725,1,1,HKD 149,HKD 14
Sky Games 天空遊戲,https://ec.nintendo.com/HK/zh/titles/70010000048537,1,4,HKD 119,HKD 10
小老鼠百科全書 + 在葉子下,https://ec.nintendo.com/HK/zh/bundles/70070000013533,0,0,HKD 189,HKD 15
Fire Emblem 風花雪月,https://ec.nintendo.com/HK/zh/titles/70010000021361,1,1,HKD 429,HKD 299
真人快打11終極版,https://ec.nintendo.com/HK/zh/bundles/70070000011265,1,2,HKD 468,HKD 163
《特技摩托賽：崛起》- 黃金版 (Trials Rising Gold Edition),https://ec.nintendo.com/HK/zh/bundles/70070000010109,1,4,HKD 210,HKD 42
MONSTER HUNTER RISE + SUNBREAK 雙重豪華組合包,https://ec.nintendo.com/HK/zh/bundles/70070000013812,1,1,HKD 618,HKD 462
XCOM 2 典藏合輯,https://ec.nintendo.com/HK/zh/titles/70010000025495,1,1,HKD 398,HKD 63
職業撞球：黃金版 (Pool Pro GOLD),https://ec.nintendo.com/HK/zh/titles/70010000032257,1,1,HKD 49,HKD 10
Trine 4: The Nightmare Prince 狩魔師4:惡夢王子,https://ec.nintendo.com/HK/zh/titles/70010000027871,1,4,HKD 240,HKD 48
憶戀～Reverse Memories～,https://ec.nintendo.com/HK/zh/titles/70010000042456,1,1,HKD 32,HKD 21
Mega Man 11,https://ec.nintendo.com/HK/zh/titles/70010000011229,1,1,HKD 228,HKD 78
哆啦A夢 牧場物語,https://ec.nintendo.com/HK/zh/titles/70010000019943,1,1,HKD 419,HKD 229
Devil May Cry 3 Special Edition,https://ec.nintendo.com/HK/zh/titles/70010000017210,1,2,HKD 156,HKD 93
七龍珠Z 卡卡洛特 + 新覺醒篇,https://ec.nintendo.com/HK/zh/titles/70010000035340,1,1,HKD 399,HKD 198
戰爭操控器 (Make War),https://ec.nintendo.com/HK/zh/titles/70010000029024,1,1,HKD 75,HKD 10
Capcom Arcade Stadium Packs 1-3套裝,https://ec.nintendo.com/HK/zh/bundles/70070000011575,1,4,HKD 312,HKD 156
Neoverse Trinity Edition,https://ec.nintendo.com/HK/zh/titles/70010000034989,1,1,HKD 149,HKD 44
萊莎的鍊金工房２ ～失落傳說與秘密妖精～ 數位豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000011288,1,1,HKD 586,HKD 293
《雷射超人：傳奇決定版》(Rayman Legends Definitive Edition),https://ec.nintendo.com/HK/zh/titles/70010000012132,1,4,HKD 300,HKD 60
Kingdom Rush Origins,https://ec.nintendo.com/HK/zh/titles/70010000031455,1,1,HKD 76,HKD 38
腦科學專家 川島隆太博士監修 大人的Nintendo Switch腦部鍛鍊,https://ec.nintendo.com/HK/zh/titles/70010000031077,1,2,HKD 189,HKD 132
Urban Flow,https://ec.nintendo.com/HK/zh/titles/70010000036221,1,4,HKD 120,HKD 10
家庭象棋 終極版,https://ec.nintendo.com/HK/zh/bundles/70070000015023,1,2,HKD 157,HKD 19
The Sinking City：豪華典藏版,https://ec.nintendo.com/HK/zh/bundles/70070000009581,1,1,HKD 510,HKD 76
Firefighter:Car Fire Truck Sim Driving 2022 Simulator,https://ec.nintendo.com/HK/zh/titles/70010000054913,1,1,HKD 99,HKD 14
Monster Hunter Stories 2: 破滅之翼 豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000012174,1,1,HKD 543,HKD 271
超級機器人大戰30,https://ec.nintendo.com/HK/zh/titles/70010000032838,1,1,HKD 529,HKD 318
Hokko Life,https://ec.nintendo.com/HK/zh/titles/70010000045592,1,1,HKD 130,HKD 104
Tetris® Effect: Connected,https://ec.nintendo.com/HK/zh/titles/70010000038378,1,4,HKD 176,HKD 123
Capcom Belt Action Collection,https://ec.nintendo.com/HK/zh/titles/70010000008902,1,4,HKD 228,HKD 114
《花之靈》（Hoa）,https://ec.nintendo.com/HK/zh/titles/70010000045281,1,1,HKD 79,HKD 47
驚悚故事2 (Creepy Tale 2),https://ec.nintendo.com/HK/zh/titles/70010000045447,1,1,HKD 69,HKD 27
《Just Dance 舞力全開 2022》- 終極版 (Just Dance 2022 Ultimate Edition),https://ec.nintendo.com/HK/zh/bundles/70070000013209,1,6,HKD 566,HKD 283
零 ～濡鴉之巫女～,https://ec.nintendo.com/HK/zh/titles/70010000042437,1,1,HKD 315,HKD 236
Fire Emblem 風花雪月 ＋ Expansion Pass 組合,https://ec.nintendo.com/HK/zh/bundles/70070000006662,1,1,HKD 608,HKD 478
異度神劍2,https://ec.nintendo.com/HK/zh/titles/70010000009647,1,1,HKD 569,HKD 398
Dorfromantik,https://ec.nintendo.com/HK/zh/titles/70010000056982,1,1,HKD 99,HKD 89
太空中的太空掠奪者,https://ec.nintendo.com/HK/zh/titles/70010000048217,1,1,HKD 102,HKD 19
星之卡比 新星同盟,https://ec.nintendo.com/HK/zh/titles/70010000009382,1,4,HKD 429,HKD 299
騎士團戰記 (EXORDER),https://ec.nintendo.com/HK/zh/titles/70010000029631,1,4,HKD 59,HKD 10
Kingdom Rush Frontiers,https://ec.nintendo.com/HK/zh/titles/70010000024599,1,1,HKD 75,HKD 37
《連環清潔工們 》Serial Cleaners,https://ec.nintendo.com/HK/zh/titles/70010000050297,1,1,HKD 198,HKD 178
無雙OROCHI 蛇魔３ Ultimate,https://ec.nintendo.com/HK/zh/bundles/70070000009402,1,2,HKD 478,HKD 286
MONSTER HUNTER RISE 豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000011159,1,1,HKD 543,HKD 271
異度神劍 終極版,https://ec.nintendo.com/HK/zh/titles/70010000029714,1,1,HKD 429,HKD 299
Mudness Offroad Car Simulator,https://ec.nintendo.com/HK/zh/titles/70010000052420,1,1,HKD 99,HKD 19
Knights & Guns 擴展版,https://ec.nintendo.com/HK/zh/bundles/70070000013516,1,2,HKD 144,HKD 20
幽鈴蘭～Lily of the Hollow - Resurrection～,https://ec.nintendo.com/HK/zh/titles/70010000036530,1,1,HKD 32,HKD 21
一起五子棋,https://ec.nintendo.com/HK/zh/titles/70010000048412,1,2,HKD 22,HKD 15
毀滅之城 (Destropolis),https://ec.nintendo.com/HK/zh/titles/70010000034447,1,3,HKD 35,HKD 14
Death Road to Canada,https://ec.nintendo.com/HK/zh/titles/70010000013979,1,4,HKD 118,HKD 35
LEGO® 超人特攻隊,https://ec.nintendo.com/HK/zh/titles/70010000010701,1,2,HKD 429,HKD 72
勇者鬥幺蛾(tERRORbane),https://ec.nintendo.com/HK/zh/titles/70010000048945,1,1,HKD 56,HKD 44
滅魂·誤佳期,https://ec.nintendo.com/HK/zh/titles/70010000036796,1,1,HKD 39,HKD 24
天使帝國Ⅳ,https://ec.nintendo.com/HK/zh/titles/70010000039065,1,1,HKD 158,HKD 68
Horizon Midnight Sky Combat Aircraft - War Arena Flight Simulator 2022,https://ec.nintendo.com/HK/zh/titles/70010000050418,1,1,HKD 99,HKD 19
冒險村物語(Dungeon Village),https://ec.nintendo.com/HK/zh/titles/70010000014547,1,1,HKD 100,HKD 50
遙遠時空７,https://ec.nintendo.com/HK/zh/titles/70010000030740,1,1,HKD 440,HKD 294
邊緣禁地：帥氣合輯,https://ec.nintendo.com/HK/zh/titles/70010000025513,1,2,HKD 318,HKD 79
經典邏輯捆綁包（4合1）,https://ec.nintendo.com/HK/zh/titles/70010000039351,1,2,HKD 49,HKD 10
BILLIARD,https://ec.nintendo.com/HK/zh/titles/70010000029651,1,2,HKD 50,HKD 12
LEGO® DC 超級反派豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000010034,1,2,HKD 545,HKD 109
Mega Man Zero/ZX Legacy Collection,https://ec.nintendo.com/HK/zh/titles/70010000016861,1,2,HKD 228,HKD 114
Kingdom Rush,https://ec.nintendo.com/HK/zh/titles/70010000031454,1,1,HKD 75,HKD 37
體感嘉年華,https://ec.nintendo.com/HK/zh/titles/70010000012684,1,4,HKD 318,HKD 79
逃脫,https://ec.nintendo.com/HK/zh/titles/70010000050142,1,1,HKD 156,HKD 19
熱情的失敗者聯盟,https://ec.nintendo.com/HK/zh/titles/70010000049542,1,1,HKD 75,HKD 19
Gang Beasts,https://ec.nintendo.com/HK/zh/titles/70010000033940,1,4,HKD 159,HKD 95
Mega Man Legacy Collection 2,https://ec.nintendo.com/HK/zh/titles/70010000010134,1,1,HKD 208,HKD 62
《席德·梅爾的文明帝國VI 白金版》,https://ec.nintendo.com/HK/zh/bundles/70070000012608,1,1,HKD 379,HKD 151
零 ～濡鴉之巫女～ 數位豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000012874,1,1,HKD 421,HKD 315
安琪莉可 Luminarise,https://ec.nintendo.com/HK/zh/titles/70010000032526,1,1,HKD 440,HKD 330
ULTRA STREET FIGHTER® II The Final Challengers,https://ec.nintendo.com/HK/zh/titles/70010000009102,1,2,HKD 318,HKD 127
Monster Hunter Stories 2: 破滅之翼,https://ec.nintendo.com/HK/zh/titles/70010000016891,1,1,HKD 468,HKD 234
聖女戰旗,https://ec.nintendo.com/HK/zh/titles/70010000027454,1,1,HKD 118,HKD 59
S.N.I.P.E.R - Hunter Scope (S.N.I.P.E.R. 獵人範圍),https://ec.nintendo.com/HK/zh/titles/70010000036220,1,1,HKD 110,HKD 10
Mario Tennis Ace,https://ec.nintendo.com/HK/zh/titles/70010000010681,1,4,HKD 429,HKD 299
皮克敏™３ 豪華版,https://ec.nintendo.com/HK/zh/titles/70010000034017,1,2,HKD 429,HKD 299
妖詩～Youkai Poetry～,https://ec.nintendo.com/HK/zh/titles/70010000041302,1,1,HKD 32,HKD 21
Onimusha: Warlords,https://ec.nintendo.com/HK/zh/titles/70010000014924,1,1,HKD 248,HKD 99
Ace Attorney Turnabout Collection,https://ec.nintendo.com/HK/zh/bundles/70070000012574,0,0,HKD 468,HKD 270
邊緣禁地傳奇合輯,https://ec.nintendo.com/HK/zh/bundles/70070000010705,1,2,HKD 398,HKD 159
Shakes on a Plane,https://ec.nintendo.com/HK/zh/titles/70010000034078,1,4,HKD 85,HKD 10
Ni no Kuni™ II: Revenant Kingdom PRINCE'S EDITION,https://ec.nintendo.com/HK/zh/titles/70010000037237,1,1,HKD 479,HKD 148
《銀河聯軍：阿特拉斯之戰》- 數位豪華版 (Starlink Battle for Atlas Deluxe Edition),https://ec.nintendo.com/HK/zh/bundles/70070000004982,1,2,HKD 420,HKD 84
LEGO® Harry Potter™ Collection,https://ec.nintendo.com/HK/zh/titles/70010000013535,1,2,HKD 388,HKD 155
10秒走 RETURNS,https://ec.nintendo.com/HK/zh/titles/70010000047103,1,4,HKD 34,HKD 25
祕館疑蹤2 Heaven Dust 2,https://ec.nintendo.com/HK/zh/titles/70010000038607,1,1,HKD 58,HKD 39
引力星途 (Graviter),https://ec.nintendo.com/HK/zh/titles/70010000036350,1,1,HKD 29,HKD 10
Disney TSUM TSUM FESTIVAL,https://ec.nintendo.com/HK/zh/titles/70010000022756,1,4,HKD 419,HKD 98
KAMEN RIDER 巔峰亂鬥,https://ec.nintendo.com/HK/zh/titles/70010000015172,1,4,HKD 449,HKD 98
入室達人 (Picklock),https://ec.nintendo.com/HK/zh/titles/70010000033119,1,1,HKD 45,HKD 10
真人快打11,https://ec.nintendo.com/HK/zh/titles/70010000018077,1,2,HKD 388,HKD 116
凱科和科科: 填色本,https://ec.nintendo.com/HK/zh/titles/70010000050079,1,1,HKD 78,HKD 19
LEGO® Star Wars™: 天行者傳奇豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000013585,1,2,HKD 540,HKD 378
Röki,https://ec.nintendo.com/HK/zh/titles/70010000034576,1,1,HKD 119,HKD 40
LEGO® Marvel™超級英雄,https://ec.nintendo.com/HK/zh/titles/70010000026608,1,2,HKD 312,HKD 131
Otoko Cross: Pretty Boys Mahjong Solitaire,https://ec.nintendo.com/HK/zh/titles/70010000057516,1,1,HKD 50,HKD 40
Spider Solitaire 蜘蛛紙牌,https://ec.nintendo.com/HK/zh/titles/70010000044029,1,1,HKD 82,HKD 10
笨拙的拉什：終極人 豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000015159,1,4,HKD 60,HKD 19
Mega Man Legacy Collection,https://ec.nintendo.com/HK/zh/titles/70010000013161,1,1,HKD 208,HKD 62
刀劍亂舞無雙,https://ec.nintendo.com/HK/zh/titles/70010000046661,1,1,HKD 490,HKD 318
The Sushi Spinnery,https://ec.nintendo.com/HK/zh/titles/70010000039287,1,1,HKD 100,HKD 50
Freecell Solitaire Deluxe 自由接龍豪華版,https://ec.nintendo.com/HK/zh/titles/70010000044058,1,1,HKD 83,HKD 10
WHAT THE GOLF?,https://ec.nintendo.com/HK/zh/titles/70010000048117,1,2,HKD 89,HKD 53
蘭島物語 Lair Land Story -Remastered-,https://ec.nintendo.com/HK/zh/titles/70010000042880,1,1,HKD 128,HKD 76
乒乓球,https://ec.nintendo.com/HK/zh/titles/70010000044635,1,2,HKD 78,HKD 15
守護者傳奇(Legend of Keepers),https://ec.nintendo.com/HK/zh/titles/70010000041214,1,1,HKD 89,HKD 44
Devil May Cry,https://ec.nintendo.com/HK/zh/titles/70010000017203,1,1,HKD 156,HKD 78
Super Pixel Racers,https://ec.nintendo.com/HK/zh/titles/70010000021002,1,4,HKD 109,HKD 43
烹飪大亨2：3合1 綑綁包,https://ec.nintendo.com/HK/zh/titles/70010000058512,1,1,HKD 102,HKD 20
Capcom Arcade Stadium Pack 3: 街機進化期(’92 – ’01),https://ec.nintendo.com/HK/zh/bundles/70070000011578,1,4,HKD 116,HKD 78
"Drift Horizon Racing, Driving & Parking Trial Simulator Games",https://ec.nintendo.com/HK/zh/titles/70010000056917,1,1,HKD 199,HKD 29
紙人 : 第一章（Paper Dolls Original）,https://ec.nintendo.com/HK/zh/titles/70010000038696,1,1,HKD 133,HKD 79
森久城物語,https://ec.nintendo.com/HK/zh/titles/70010000047326,1,1,HKD 99,HKD 59
The Great Ace Attorney Chronicles,https://ec.nintendo.com/HK/zh/titles/70010000024291,1,1,HKD 312,HKD 202
LEGO® 侏羅紀世界,https://ec.nintendo.com/HK/zh/titles/70010000022316,1,2,HKD 312,HKD 93
合併你的房間(Merge Your Room),https://ec.nintendo.com/HK/zh/titles/70010000055553,1,4,HKD 79,HKD 10
Evoland: Legendary Edition,https://ec.nintendo.com/HK/zh/titles/70010000041138,1,1,HKD 140,HKD 70
FAR: LONE SAILS,https://ec.nintendo.com/HK/zh/titles/70010000027490,1,1,HKD 95,HKD 47
Biz Builder Delux,https://ec.nintendo.com/HK/zh/titles/70010000035388,1,1,HKD 100,HKD 50
Remothered: Broken Porcelain 修道院：破碎的瓷器,https://ec.nintendo.com/HK/zh/titles/70010000035047,1,1,HKD 238,HKD 59
Waifu Discovered 2: Medieval Fantasy,https://ec.nintendo.com/HK/zh/titles/70010000042043,1,2,HKD 78,HKD 50
《MONOPOLY 地產大亨：瘋樂》,https://ec.nintendo.com/HK/zh/titles/70010000046341,1,6,HKD 228,HKD 114
Sherlock Holmes: The Devil’s Daughter,https://ec.nintendo.com/HK/zh/titles/70010000040737,1,1,HKD 219,HKD 109
Shinsekai Into the Depths™,https://ec.nintendo.com/HK/zh/titles/70010000026632,1,1,HKD 156,HKD 78
末日方舟 Delivery from the Pain,https://ec.nintendo.com/HK/zh/titles/70010000048795,1,1,HKD 79,HKD 55
聖劍傳說 Legend of Mana,https://ec.nintendo.com/HK/zh/titles/70010000034469,1,2,HKD 238,HKD 119
BIRFIA,https://ec.nintendo.com/HK/zh/titles/70010000053520,2,4,HKD 20,HKD 16
Deadliest Catch - Ocean Boat Driving & Fishing 2022 Simulator,https://ec.nintendo.com/HK/zh/titles/70010000055212,1,1,HKD 99,HKD 14
UNO,https://ec.nintendo.com/HK/zh/titles/70010000034086,1,2,HKD 70,HKD 28
Crazy Trucks,https://ec.nintendo.com/HK/zh/titles/70010000046496,1,4,HKD 129,HKD 12
Master Sleuth捆綁包,https://ec.nintendo.com/HK/zh/bundles/70070000014698,0,0,HKD 669,HKD 267
The Men of Yoshiwara: Ohgiya,https://ec.nintendo.com/HK/zh/titles/70010000029789,1,1,HKD 117,HKD 58
夏日甜心,https://ec.nintendo.com/HK/zh/titles/70010000019777,1,1,HKD 155,HKD 46
經典回歸 魔界村,https://ec.nintendo.com/HK/zh/titles/70010000022554,1,2,HKD 228,HKD 152
Island Farmer,https://ec.nintendo.com/HK/zh/titles/70010000045234,1,1,HKD 20,HKD 13
瘟疫大亂射 (Pandemic Shooter),https://ec.nintendo.com/HK/zh/titles/70010000048959,1,1,HKD 19,HKD 11
LEGO® DC 超級反派,https://ec.nintendo.com/HK/zh/titles/70010000013222,1,2,HKD 429,HKD 85
"THE Card: Poker, Texas hold 'em, Blackjack and Page One",https://ec.nintendo.com/HK/zh/titles/70010000029368,1,1,HKD 36,HKD 14
WORLD OF FINAL FANTASY MAXIMA,https://ec.nintendo.com/HK/zh/titles/70010000013094,1,1,HKD 299,HKD 119
Devil May Cry 2,https://ec.nintendo.com/HK/zh/titles/70010000017204,1,1,HKD 156,HKD 78
《PGA TOUR 2K21》數位豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000011005,1,4,HKD 548,HKD 137
Secret Neighbor,https://ec.nintendo.com/HK/zh/titles/70010000038706,1,1,HKD 155,HKD 77
奇奇怪界 黑斗篷之謎（奇々怪界 黒マントの謎）,https://ec.nintendo.com/HK/zh/titles/70010000046680,1,2,HKD 248,HKD 173
Capcom Fighting Bundle,https://ec.nintendo.com/HK/zh/bundles/70070000014456,0,0,HKD 458,HKD 296
Asterix & Obelix XXL 2,https://ec.nintendo.com/HK/zh/titles/70010000014554,1,1,HKD 270,HKD 40
大家一起閱讀空氣。,https://ec.nintendo.com/HK/zh/titles/70010000027867,1,2,HKD 39,HKD 29
Valfaris,https://ec.nintendo.com/HK/zh/titles/70010000023027,1,1,HKD 178,HKD 48
繪圖和顏色：卡哇伊,https://ec.nintendo.com/HK/zh/titles/70010000055400,1,1,HKD 102,HKD 19
Scribblenauts Mega Pack,https://ec.nintendo.com/HK/zh/titles/70010000010816,1,2,HKD 312,HKD 62
Classic Games Collection Vol.1 - 經典遊戲集vol. 1,https://ec.nintendo.com/HK/zh/titles/70010000037178,1,2,HKD 40,HKD 10
Spirit of the North,https://ec.nintendo.com/HK/zh/titles/70010000035507,1,1,HKD 119,HKD 40
Scribblenauts Showdown,https://ec.nintendo.com/HK/zh/titles/70010000028996,1,4,HKD 312,HKD 46
建築物也有感情！《Buildings Have Feelings Too!》,https://ec.nintendo.com/HK/zh/titles/70010000041120,1,1,HKD 138,HKD 41
Trials of Mana (中文版),https://ec.nintendo.com/HK/zh/titles/70010000025169,1,1,HKD 390,HKD 195
Turnip Boy Commits Tax Evasion,https://ec.nintendo.com/HK/zh/titles/70010000041158,1,1,HKD 108,HKD 54
Gear.Club Unlimited 2 - Definitive Edition,https://ec.nintendo.com/HK/zh/bundles/70070000013410,1,4,HKD 308,HKD 184
鬼來信 : 恐怖視覺小說,https://ec.nintendo.com/HK/zh/titles/70010000017458,1,1,HKD 148,HKD 80
食物餐車大亨 - 亞洲美食 + 擴充包,https://ec.nintendo.com/HK/zh/bundles/70070000014791,1,1,HKD 48,HKD 25
Capcom Arcade Stadium Pack 2: 街機全盛期(’89 – ’92),https://ec.nintendo.com/HK/zh/bundles/70070000011577,1,4,HKD 116,HKD 78
XEL,https://ec.nintendo.com/HK/zh/titles/70010000041891,1,1,HKD 70,HKD 49
刀劍亂舞無雙 ＋ 季票套裝,https://ec.nintendo.com/HK/zh/bundles/70070000013702,1,1,HKD 898,HKD 583
Capcom Fighting Collection,https://ec.nintendo.com/HK/zh/titles/70010000047564,1,2,HKD 308,HKD 231
《WWE 2K殺戮戰場》數位豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000011204,1,2,HKD 389,HKD 155
邊緣禁地：年度版,https://ec.nintendo.com/HK/zh/titles/70010000022954,1,2,HKD 239,HKD 78
Gangsta Paradise,https://ec.nintendo.com/HK/zh/titles/70010000040036,1,2,HKD 99,HKD 10
Hello Neighbor,https://ec.nintendo.com/HK/zh/titles/70010000010713,1,1,HKD 309,HKD 77
Tyd wag vir Niemand,https://ec.nintendo.com/HK/zh/titles/70010000014372,1,1,HKD 78,HKD 11
賽馬牧場物語(Pocket Stables),https://ec.nintendo.com/HK/zh/titles/70010000042549,1,1,HKD 120,HKD 72
No More Heroes 2: Desperate Struggle,https://ec.nintendo.com/HK/zh/titles/70010000022438,1,1,HKD 145,HKD 65
童趣：給農場塗色吧 (KIDS: FARM COLOURING),https://ec.nintendo.com/HK/zh/titles/70010000032261,1,1,HKD 29,HKD 10
Royal Tower Defense,https://ec.nintendo.com/HK/zh/titles/70010000039904,1,1,HKD 75,HKD 10
Zoo Dentist,https://ec.nintendo.com/HK/zh/titles/70010000041713,1,1,HKD 99,HKD 10
狄神探,https://ec.nintendo.com/HK/zh/titles/70010000047620,1,1,HKD 99,HKD 29
ABC Follow Me: 動物,https://ec.nintendo.com/HK/zh/titles/70010000050369,1,1,HKD 99,HKD 10
小不點傳說,https://ec.nintendo.com/HK/zh/titles/70010000027674,1,1,HKD 75,HKD 22
No More Heroes,https://ec.nintendo.com/HK/zh/titles/70010000022434,1,1,HKD 145,HKD 65
Super Arcade Soccer 2021,https://ec.nintendo.com/HK/zh/titles/70010000041736,1,4,HKD 58,HKD 35
Defend the Rook,https://ec.nintendo.com/HK/zh/titles/70010000049361,1,1,HKD 89,HKD 44
ABC Match with Me,https://ec.nintendo.com/HK/zh/titles/70010000050998,1,1,HKD 99,HKD 10
元能失控 Metaverse keeper,https://ec.nintendo.com/HK/zh/titles/70010000042621,1,4,HKD 78,HKD 46
街頭飆風 (Drag Racing Rivals),https://ec.nintendo.com/HK/zh/titles/70010000033066,1,1,HKD 49,HKD 10
Pretty Girls Panic!,https://ec.nintendo.com/HK/zh/titles/70010000037541,1,1,HKD 45,HKD 28
As Far As The Eye,https://ec.nintendo.com/HK/zh/titles/70010000039761,1,1,HKD 109,HKD 54
THE Card Battle: Eternal Destiny,https://ec.nintendo.com/HK/zh/titles/70010000041501,1,1,HKD 129,HKD 64
網路協定 復古力量,https://ec.nintendo.com/HK/zh/bundles/70070000015237,1,4,HKD 30,HKD 19
