KnightOut,https://ec.nintendo.com/HK/zh/titles/70010000051580,× 1 ～ 4,HKD 117,HKD 81
博雷亞爾 特內佈雷,https://ec.nintendo.com/HK/zh/titles/70010000046449,× 1,HKD 49,HKD 10
15in1 Solitaire,https://ec.nintendo.com/HK/zh/titles/70010000044764,× 1,HKD 20,HKD 16
森久城物語,https://ec.nintendo.com/HK/zh/titles/70010000047326,× 1,HKD 99,HKD 59
SELF 自己,https://ec.nintendo.com/HK/zh/titles/70010000027716,× 1,HKD 45,HKD 22
THE Card Battle: Eternal Destiny,https://ec.nintendo.com/HK/zh/titles/70010000041501,× 1,HKD 129,HKD 64
LEGO® 侏羅紀世界,https://ec.nintendo.com/HK/zh/titles/70010000022316,× 1 ～ 2,HKD 312,HKD 109
Golf With Your Friends,https://ec.nintendo.com/HK/zh/titles/70010000035634,× 1 ～ 12,HKD 154,HKD 38
Gangsta Paradise,https://ec.nintendo.com/HK/zh/titles/70010000040036,× 1 ～ 2,HKD 99,HKD 15
ABC Match with Me,https://ec.nintendo.com/HK/zh/titles/70010000050998,× 1,HKD 99,HKD 15
真人快打11,https://ec.nintendo.com/HK/zh/titles/70010000018077,× 1 ～ 2,HKD 388,HKD 128
熊先生的餐廳,https://ec.nintendo.com/HK/zh/titles/70010000041017,× 1,HKD 100,HKD 75
Mega Man Zero/ZX Legacy Collection,https://ec.nintendo.com/HK/zh/titles/70010000016861,× 1 ～ 2,HKD 228,HKD 114
Hentai vs. Evil,https://ec.nintendo.com/HK/zh/titles/70010000037459,× 1,HKD 78,HKD 45
Poker Pretty Girls Battle: Fantasy World Edition,https://ec.nintendo.com/HK/zh/titles/70010000039829,× 1,HKD 45,HKD 28
大胃王爵士 (Sir Eatsalot),https://ec.nintendo.com/HK/zh/titles/70010000025648,× 1,HKD 98,HKD 15
Floating Farmer,https://ec.nintendo.com/HK/zh/titles/70010000049336,× 1,HKD 20,HKD 16
Pancake Bar Tycoon - 鬆餅餐車大亨,https://ec.nintendo.com/HK/zh/titles/70010000037907,× 1,HKD 40,HKD 10
Xeno Crisis,https://ec.nintendo.com/HK/zh/titles/70010000029244,× 1 ～ 2,HKD 148,HKD 48
Xeno Crisis,https://ec.nintendo.com/HK/zh/titles/70010000029244,× 1 ～ 2,HKD 148,HKD 48
Lines Frenzy 線瘋狂,https://ec.nintendo.com/HK/zh/titles/70010000043236,× 1 ～ 2,HKD 45,HKD 10
The Great Ace Attorney Chronicles,https://ec.nintendo.com/HK/zh/titles/70010000024291,× 1,HKD 312,HKD 202
小蟲,https://ec.nintendo.com/HK/zh/titles/70010000046439,× 1,HKD 99,HKD 10
星際萌熊 + 無熊DLC,https://ec.nintendo.com/HK/zh/bundles/70070000013327,× 1 ～ 4,HKD 70,HKD 28
用節奏學英語 BeatTalk,https://ec.nintendo.com/HK/zh/titles/70010000039406,× 1,HKD 135,HKD 85
Zoo Dentist,https://ec.nintendo.com/HK/zh/titles/70010000041713,× 1,HKD 99,HKD 15
鬼來信 : 恐怖視覺小說,https://ec.nintendo.com/HK/zh/titles/70010000017458,× 1,HKD 148,HKD 99
WWE 2K殺戮戰場,https://ec.nintendo.com/HK/zh/titles/70010000021707,× 1 ～ 4,HKD 279,HKD 111
Trigger Witch,https://ec.nintendo.com/HK/zh/titles/70010000038559,× 1 ～ 2,HKD 110,HKD 65
Green Phoenix 綠鳳,https://ec.nintendo.com/HK/zh/titles/70010000046901,× 1,HKD 28,HKD 16
Devious Dungeon 2,https://ec.nintendo.com/HK/zh/titles/70010000019325,× 1,HKD 68,HKD 10
Freecell Solitaire Deluxe 自由接龍豪華版,https://ec.nintendo.com/HK/zh/titles/70010000044058,× 1,HKD 83,HKD 10
Kawaii Deathu Desu,https://ec.nintendo.com/HK/zh/titles/70010000022658,× 1 ～ 2,HKD 38,HKD 10
AnimaLudo,https://ec.nintendo.com/HK/zh/titles/70010000042289,× 1 ～ 4,HKD 69,HKD 10
ABC Follow Me: 動物,https://ec.nintendo.com/HK/zh/titles/70010000050369,× 1,HKD 99,HKD 15
Scribblenauts Mega Pack,https://ec.nintendo.com/HK/zh/titles/70010000010816,× 1 ～ 2,HKD 312,HKD 62
Freshly Frosted,https://ec.nintendo.com/HK/zh/titles/70010000054184,× 1,HKD 52,HKD 46
Sense - 不祥的預感: A Cyberpunk Ghost Story,https://ec.nintendo.com/HK/zh/titles/70010000022666,× 1,HKD 148,HKD 48
Waifu Uncovered,https://ec.nintendo.com/HK/zh/titles/70010000029572,× 1 ～ 2,HKD 50,HKD 25
Mindcell,https://ec.nintendo.com/HK/zh/titles/70010000048062,× 1,HKD 40,HKD 25
The Good Life: 欠債女王與世界第一幸福的小鎮,https://ec.nintendo.com/HK/zh/titles/70010000043800,× 1,HKD 176,HKD 123
Ludomania,https://ec.nintendo.com/HK/zh/titles/70010000011743,× 1 ～ 4,HKD 23,HKD 10
Ultra Age,https://ec.nintendo.com/HK/zh/titles/70010000025089,× 1,HKD 238,HKD 119
廚師的尾巴 Chef's Tail,https://ec.nintendo.com/HK/zh/titles/70010000052938,× 1,HKD 85,HKD 72
別敲兩次門,https://ec.nintendo.com/HK/zh/titles/70010000014202,× 1,HKD 98,HKD 49
Smoots Summer Games,https://ec.nintendo.com/HK/zh/titles/70010000022342,× 1 ～ 4,HKD 78,HKD 25
Ultra Age,https://ec.nintendo.com/HK/zh/titles/70010000025089,× 1,HKD 238,HKD 119
Jump King,https://ec.nintendo.com/HK/zh/titles/70010000033778,× 1,HKD 133,HKD 73
密室的祭品／ABYSS OF THE SACRIFICE,https://ec.nintendo.com/HK/zh/titles/70010000033526,× 1,HKD 296,HKD 148
Pretty Girls Panic! PLUS,https://ec.nintendo.com/HK/zh/titles/70010000040619,× 1,HKD 45,HKD 30
超然,https://ec.nintendo.com/HK/zh/titles/70010000046123,× 1 ～ 4,HKD 79,HKD 10
Gunlord X,https://ec.nintendo.com/HK/zh/titles/70010000023369,× 1,HKD 78,HKD 23
Discolored 無彩世界,https://ec.nintendo.com/HK/zh/titles/70010000034362,× 1,HKD 75,HKD 37
Capcom Arcade Stadium Pack 3: 街機進化期(’92 – ’01),https://ec.nintendo.com/HK/zh/bundles/70070000011578,× 1 ～ 4,HKD 116,HKD 78
環無窮大,https://ec.nintendo.com/HK/zh/titles/70010000044664,× 1,HKD 79,HKD 10
沒有名字的綜合症：未探索的切爾諾貝利 "S.W.A.N.: Chernobyl Unexplored",https://ec.nintendo.com/HK/zh/titles/70010000053463,× 1,HKD 99,HKD 84
Rogue Heroes: Ruins of Tasos,https://ec.nintendo.com/HK/zh/titles/70010000037075,× 1 ～ 4,HKD 139,HKD 55
幕末恋華新選組 (幕末戀華新選組),https://ec.nintendo.com/HK/zh/titles/70010000036053,× 1,HKD 336,HKD 168
Sweet Bakery Tycoon 甜蜜麵包屋大亨,https://ec.nintendo.com/HK/zh/titles/70010000038680,× 1,HKD 40,HKD 10
犬塚 - 欺騙的追逐 豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000014050,× 1,HKD 66,HKD 10
Mini Gardens,https://ec.nintendo.com/HK/zh/titles/70010000053510,× 1,HKD 20,HKD 16
Mega Man Legacy Collection 2,https://ec.nintendo.com/HK/zh/titles/70010000010134,× 1 ～,HKD 208,HKD 62
經典回歸 魔界村,https://ec.nintendo.com/HK/zh/titles/70010000022554,× 1 ～ 2,HKD 228,HKD 152
Taxi Chaos 酷飆計程車,https://ec.nintendo.com/HK/zh/titles/70010000037156,× 1,HKD 308,HKD 215
《樂高®小城：臥底密探》[LEGO® CITY Undercover],https://ec.nintendo.com/HK/zh/titles/70010000050979,× 1 ～ 2,HKD 312,HKD 249
Onimusha: Warlords,https://ec.nintendo.com/HK/zh/titles/70010000014924,× 1,HKD 248,HKD 99
PICROSS S2,https://ec.nintendo.com/HK/zh/titles/70010000010139,× 1 ～ 2,HKD 69,HKD 48
The Bug Butcher,https://ec.nintendo.com/HK/zh/titles/70010000011233,× 1 ～ 2,HKD 58,HKD 25
煉金對決 (Alchemic Jousts),https://ec.nintendo.com/HK/zh/titles/70010000009875,× 1 ～ 2,HKD 78,HKD 10
樂高玩電影2遊戲,https://ec.nintendo.com/HK/zh/titles/70010000013358,× 1 ～ 2,HKD 312,HKD 78
Never Again,https://ec.nintendo.com/HK/zh/titles/70010000032631,× 1,HKD 98,HKD 38
Totally Reliable Delivery Service Deluxe Edition,https://ec.nintendo.com/HK/zh/bundles/70070000012719,× 1 ～ 2,HKD 189,HKD 95
《Crash Bandicoot™ 4: It’s About Time》,https://ec.nintendo.com/HK/zh/titles/70010000036331,× 1 ～ 4,HKD 312,HKD 234
Arrog 塵歸塵,https://ec.nintendo.com/HK/zh/titles/70010000036340,× 1,HKD 29,HKD 19
Capcom Arcade Stadium Pack 2: 街機全盛期(’89 – ’92),https://ec.nintendo.com/HK/zh/bundles/70070000011577,× 1 ～ 4,HKD 116,HKD 78
Bishoujo Battle Mahjong Solitaire,https://ec.nintendo.com/HK/zh/titles/70010000037561,× 1,HKD 45,HKD 28
All in Casino Girls,https://ec.nintendo.com/HK/zh/titles/70010000046393,× 1,HKD 39,HKD 10
Mega Man Legacy Collection,https://ec.nintendo.com/HK/zh/titles/70010000013161,× 1,HKD 208,HKD 62
PICROSS S3,https://ec.nintendo.com/HK/zh/titles/70010000030031,× 1 ～ 2,HKD 79,HKD 55
歐利歐利世界 (OlliOlli World),https://ec.nintendo.com/HK/zh/titles/70010000028265,× 1,HKD 234,HKD 187
Red Wings: Coloring Planes Bundle,https://ec.nintendo.com/HK/zh/bundles/70070000014113,× 1,HKD 39,HKD 27
LEGO® DC 超級反派,https://ec.nintendo.com/HK/zh/titles/70010000013222,× 1 ～ 2,HKD 429,HKD 107
Tony Hawk's™ Pro Skater™  1 + 2 - 數位豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000011851,× 1 ～ 2,HKD 388,HKD 194
The Legend of Ninja,https://ec.nintendo.com/HK/zh/titles/70010000044399,× 1,HKD 49,HKD 10
